date,nav,fund_name,fund_code,category,short_name
2018-04-10,31.2882,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-11,31.3165,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-12,31.3463,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-13,31.4279,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-16,31.6499,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-17,31.7197,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-18,31.6845,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-19,31.9345,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-20,31.8528,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-23,31.9872,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-24,32.1922,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-25,32.1232,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-26,32.2943,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-27,32.389,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-04-30,32.6736,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-02,32.5493,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-03,32.2977,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-04,32.1457,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-07,32.4012,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-08,32.3265,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-09,32.3125,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-10,32.1017,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-11,32.3442,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-14,32.1338,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-15,32.0866,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-16,32.0985,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-17,32.1698,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-18,31.8475,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-21,31.3099,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-22,31.5195,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-23,31.3826,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-24,31.3467,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-25,31.8671,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-28,32.1738,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-29,32.0104,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-30,32.0904,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-05-31,32.224,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-01,31.975,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-04,31.6742,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-05,31.3785,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-06,31.6825,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-07,31.9618,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-08,31.9433,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-11,32.0081,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-12,32.1737,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-13,32.0242,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-14,31.9749,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-15,31.8413,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-18,31.7477,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-19,31.5441,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-20,31.6536,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-21,31.4709,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-22,31.693,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-25,31.5049,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
2018-06-26,31.515,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,119251,Debt,HDFC Short Term
